sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN37723968	SAMN37723968_SRR26326753	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723967	SAMN37723967_SRR26326754	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723966	SAMN37723966_SRR26326755	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723964	SAMN37723964_SRR26326758	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723963	SAMN37723963_SRR26326759	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723962	SAMN37723962_SRR26326760	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723961	SAMN37723961_SRR26326761	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723960	SAMN37723960_SRR26326762	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723959	SAMN37723959_SRR26326763	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723958	SAMN37723958_SRR26326764	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723957	SAMN37723957_SRR26326765	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723956	SAMN37723956_SRR26326766	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723955	SAMN37723955_SRR26326768	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723954	SAMN37723954_SRR26326769	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723952	SAMN37723952_SRR26326771	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723951	SAMN37723951_SRR26326772	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723950	SAMN37723950_SRR26326773	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723949	SAMN37723949_SRR26326774	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723948	SAMN37723948_SRR26326775	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723947	SAMN37723947_SRR26326776	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723945	SAMN37723945_SRR26326779	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723944	SAMN37723944_SRR26326780	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723943	SAMN37723943_SRR26326781	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723942	SAMN37723942_SRR26326782	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723941	SAMN37723941_SRR26326783	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723940	SAMN37723940_SRR26326784	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723939	SAMN37723939_SRR26326785	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723938	SAMN37723938_SRR26326786	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723937	SAMN37723937_SRR26326787	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723936	SAMN37723936_SRR26326788	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723935	SAMN37723935_SRR26326790	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723934	SAMN37723934_SRR26326791	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723933	SAMN37723933_SRR26326684	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723932	SAMN37723932_SRR26326685	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723931	SAMN37723931_SRR26326686	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723930	SAMN37723930_SRR26326687	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723929	SAMN37723929_SRR26326688	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723928	SAMN37723928_SRR26326689	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723927	SAMN37723927_SRR26326690	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723926	SAMN37723926_SRR26326691	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723925	SAMN37723925_SRR26326693	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723924	SAMN37723924_SRR26326694	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723923	SAMN37723923_SRR26326695	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723922	SAMN37723922_SRR26326696	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723921	SAMN37723921_SRR26326702	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723920	SAMN37723920_SRR26326713	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723919	SAMN37723919_SRR26326796	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723918	SAMN37723918_SRR26326807	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723917	SAMN37723917_SRR26326818	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Jiangxi	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723916	SAMN37723916_SRR26326829	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723915	SAMN37723915_SRR26326723	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723914	SAMN37723914_SRR26326734	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723913	SAMN37723913_SRR26326745	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723912	SAMN37723912_SRR26326756	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723911	SAMN37723911_SRR26326767	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723910	SAMN37723910_SRR26326778	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723909	SAMN37723909_SRR26326789	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723908	SAMN37723908_SRR26326692	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723907	SAMN37723907_SRR26326830	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Hunan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
